"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"31","Azerbaijan",,"01376","Walnuts, in shell",2020,1.4,"1.4%","1021",,"Whole supply chain",,"","","National Accounts","User215 (2021), Bəzi hallarda yekunla toplananların cəmi arasındakı fərq rəqəmlərin yuvarlaqlaşdırılması ilə izah olunur .bu nəşrdə əvvəlki dövrlərə dair məlumatlarla əvvəlki nəşrlərdə həmin dövrlərə aid məlumatlar a",,"Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100% Reference has been generated automatically"
"31","Azerbaijan",,"01510","Potatoes",2020,3.85,"3.85%","70942",,"Whole supply chain",,"","","National Accounts","User215 (2021), Bəzi hallarda yekunla toplananların cəmi arasındakı fərq rəqəmlərin yuvarlaqlaşdırılması ilə izah olunur .bu nəşrdə əvvəlki dövrlərə dair məlumatlarla əvvəlki nəşrlərdə həmin dövrlərə aid məlumatlar a",,"Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100% Reference has been generated automatically"
"31","Azerbaijan",,"21116","Meat of goat, fresh or chilled",2020,0.95,"0.95%","874",,"Whole supply chain",,"","","National Accounts","User215 (2021), Bəzi hallarda yekunla toplananların cəmi arasındakı fərq rəqəmlərin yuvarlaqlaşdırılması ilə izah olunur .bu nəşrdə əvvəlki dövrlərə dair məlumatlarla əvvəlki nəşrlərdə həmin dövrlərə aid məlumatlar a",,"Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100% Reference has been generated automatically"
"31","Azerbaijan",,"23993.03","Eggs, dried",2020,0.49,"0.49%","9668",,"Whole supply chain",,"","","National Accounts","User215 (2021), Bəzi hallarda yekunla toplananların cəmi arasındakı fərq rəqəmlərin yuvarlaqlaşdırılması ilə izah olunur .bu nəşrdə əvvəlki dövrlərə dair məlumatlarla əvvəlki nəşrlərdə həmin dövrlərə aid məlumatlar a",,"Loss percentages obtained by dividing indicated losses by total resources and multiplying by 100% Reference has been generated automatically"
"324","Guinea",,"0112","Maize (corn)",2021,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2021,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2021,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2021,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2021,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2021,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2021?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2020,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0112","Maize (corn)",2020,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2020,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"0114","Sorghum",2020,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2020,0.3,"0.3",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2020,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"324","Guinea",,"01193","Fonio",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2020?metric=prc&download=csv",
"380","Italy",,"01290.90","Other vegetables, fresh n.e.c.",2020,29.2,"29.2%",,,"Whole supply chain",,"","","Literature Review","NA (2020), Digital platforms: mapping the territory of new technologies to fight food waste",,"Sourced from Magrama 2014 b Reference has been generated automatically"
"380","Italy",,"01359.90","Other fruits, n.e.c.",2020,23.1,"23.1%",,,"Whole supply chain",,"","","Literature Review","NA (2020), Digital platforms: mapping the territory of new technologies to fight food waste",,"Sourced from Magrama 2014 b Reference has been generated automatically"
"380","Italy",,"01919.92","Other legumes, for forage",2020,26.7,"26.7%",,,"Whole supply chain",,"","","Literature Review","NA (2020), Digital platforms: mapping the territory of new technologies to fight food waste",,"Sourced from Magrama 2014 b Reference has been generated automatically"
"380","Italy",,"24212.02","Wine",2020,22.7,"22.7%",,,"Whole supply chain",,"","","Literature Review","NA (2020), Digital platforms: mapping the territory of new technologies to fight food waste",,"Sourced from Magrama 2014 b Reference has been generated automatically"
"384","Côte d'Ivoire",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2021,5.25444,"5.25444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2021,2.35789,"2.35789",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2021,1.19792,"1.19792",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2021,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2021,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2021,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2021,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2021,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2021?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2020,2.35789,"2.35789",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2020,5.25444,"5.25444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2020,1.19792,"1.19792",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2020,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2020,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2020,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0114","Sorghum",2020,2.69444,"2.69444",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2020,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"384","Côte d'Ivoire",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2020?metric=prc&download=csv",
"404","Kenya",,"0111","Wheat",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/KE/all-crops/2021?metric=prc&download=csv",
